iter	F1	Logloss
1718	0.9940590264	0.02783097559
1719	0.9940590264	0.02783095674
1720	0.9940590264	0.02783095203
1721	0.9940590264	0.02783094273
1722	0.9940590264	0.02783094273
1723	0.9940495013	0.02781991297
1724	0.9940495013	0.02781990574
1725	0.9940495013	0.02781988714
1726	0.9940495013	0.02781987757
1727	0.9940495013	0.02781986778
1728	0.9940495013	0.02781984898
1729	0.9940495013	0.02781984659
1730	0.9940495013	0.02781983733
1731	0.9940495013	0.02781981856
1732	0.9940495013	0.02781980902
1733	0.9940495013	0.02781980902
1734	0.9940495013	0.0278198067
1735	0.9940495013	0.02781978818
1736	0.9940495013	0.02781977895
1737	0.9940495013	0.02781976045
1738	0.9940495013	0.02781975072
1739	0.9940495013	0.02781974834
1740	0.9940495013	0.02781974597
1741	0.9940495013	0.02781974363
1742	0.9940495013	0.02781973439
1743	0.9940495013	0.02781972489
1744	0.9940495013	0.02781972255
1745	0.9940495013	0.02781972137
1746	0.9940495013	0.02781971056
1747	0.9940495013	0.02781970935
1748	0.9940495013	0.02781970012
1749	0.9940495013	0.02781969079
1750	0.9940495013	0.02781968849
1751	0.9940495013	0.02781967006
1752	0.9940495013	0.02781966037
1753	0.9940495013	0.02781962358
1754	0.9940495013	0.02781961893
1755	0.9940495013	0.02781960963
1756	0.9940495013	0.02781960842
1757	0.9940495013	0.02781960573
1758	0.9940495013	0.02781960573
1759	0.9940495013	0.02781960573
1760	0.9940495013	0.02781960573
1761	0.9940495013	0.02780255014
1762	0.9940495013	0.02780254298
1763	0.9940495013	0.02780254298
1764	0.9940780774	0.02778690536
1765	0.9940590264	0.02776615013
1766	0.9940685518	0.02775714115
1767	0.9940876031	0.0277422671
1768	0.9940876031	0.02773573355
1769	0.9940876031	0.02773573355
1770	0.9940876031	0.02773572695
1771	0.9940876031	0.02773571376
1772	0.9940876031	0.0277356875
1773	0.9940876031	0.0277356875
1774	0.9940876031	0.027718209
1775	0.9940876031	0.02771820252
1776	0.9940876031	0.02770487013
1777	0.9940971291	0.02769029666
1778	0.9940780774	0.02767524922
1779	0.9940685518	0.02764857081
1780	0.9940780774	0.02762539282
1781	0.9940876031	0.02761471898
1782	0.9940876031	0.0276146933
1783	0.9940971291	0.02760644779
1784	0.9940971291	0.02759379292
1785	0.9940971291	0.02759378738
1786	0.9940971291	0.02759376157
1787	0.9940971291	0.02759375618
1788	0.9940971291	0.02758227764
1789	0.9940971291	0.02756898923
1790	0.9940971291	0.02756898654
1791	0.9940971291	0.02756008638
1792	0.9941066552	0.0275537007
1793	0.9941066552	0.02755367542
1794	0.9941161815	0.0275358709
1795	0.9941161815	0.02753585233
1796	0.9941161815	0.02752273221
1797	0.9941161815	0.02752272302
1798	0.9941161815	0.02752270591
1799	0.9941161815	0.02752270109
1800	0.9941352346	0.02751297655
1801	0.9941352346	0.02751295798
1802	0.9941352346	0.02751292084
1803	0.9941352346	0.02751291595
1804	0.9941352346	0.02751291125
1805	0.9941352346	0.02751291009
1806	0.9941352346	0.02751289156
1807	0.9941352346	0.02751287064
1808	0.9941352346	0.02751286944
1809	0.9941352346	0.02751286472
1810	0.9941352346	0.02751286041
1811	0.9941352346	0.0275128581
1812	0.9941352346	0.0275128396
1813	0.9941352346	0.02751283478
1814	0.9941352346	0.02751283247
1815	0.9941352346	0.02751283247
1816	0.9941352346	0.02751283247
1817	0.9941352346	0.02751283247
1818	0.9941352346	0.02751283247
1819	0.9941352346	0.02751283247
1820	0.9941352346	0.02751283247
1821	0.9941352346	0.02751283247
1822	0.9941352346	0.02751283247
1823	0.9941352346	0.02751283247
1824	0.9941352346	0.02751283247
1825	0.9941352346	0.02751283247
1826	0.9941352346	0.02751283247
1827	0.9941352346	0.02751283247
1828	0.9941352346	0.02751283247
1829	0.9941352346	0.02751283247
1830	0.9941352346	0.02751282776
1831	0.9941352346	0.02751281055
1832	0.9941352346	0.02751280125
1833	0.9941352346	0.02751278406
1834	0.9941352346	0.02751278159
1835	0.9941352346	0.02751278159
1836	0.9941352346	0.02751277899
1837	0.9941352346	0.02751276055
1838	0.9941352346	0.02751275822
1839	0.9941352346	0.0275127398
1840	0.9941352346	0.02751272139
1841	0.9941352346	0.0275127202
1842	0.9941352346	0.02751270182
1843	0.9941352346	0.0275126284
1844	0.9941352346	0.02751262383
1845	0.9941352346	0.02751262154
1846	0.9941352346	0.02751261693
1847	0.9941352346	0.02751259985
1848	0.9941352346	0.02751258157
1849	0.9941352346	0.02751257929
1850	0.9941352346	0.02751256103
1851	0.9941352346	0.02751255647
1852	0.9941352346	0.02751253822
1853	0.9941352346	0.02751253357
1854	0.9941352346	0.02751249952
1855	0.9941352346	0.02751248132
1856	0.9941352346	0.0275124765
1857	0.9941352346	0.02751246729
1858	0.9941352346	0.02751245765
1859	0.9941352346	0.02751245765
1860	0.9941352346	0.02751245538
1861	0.9941352346	0.02751243722
1862	0.9941352346	0.0275124276
1863	0.9941352346	0.02751242279
1864	0.9941352346	0.02751230029
1865	0.9941352346	0.02751228111
1866	0.9941352346	0.02751227208
1867	0.9941352346	0.0275122709
1868	0.9941352346	0.02751226174
1869	0.9941352346	0.02751225217
1870	0.9941352346	0.02751225217
1871	0.9941352346	0.02751225217
1872	0.9941447614	0.02750021354
1873	0.9941447614	0.02749602961
1874	0.9941447614	0.02749598635
1875	0.9941447614	0.02748657761
1876	0.9941447614	0.02748657369
1877	0.9941447614	0.02748656835
1878	0.9941447614	0.02747584634
1879	0.9941447614	0.02747584443
1880	0.9941447614	0.02747580817
1881	0.9941447614	0.02747380556
1882	0.9941447614	0.02747380395
1883	0.9941542885	0.02745537455
1884	0.9941542885	0.02745537455
1885	0.9941542885	0.0274417395
1886	0.9941542885	0.0274417395
1887	0.9941542885	0.02744173815
1888	0.9941542885	0.02744170178
1889	0.9941542885	0.02744168337
1890	0.9941542885	0.02744168202
1891	0.9941542885	0.02744164575
1892	0.9941542885	0.0274416369
1893	0.9941542885	0.0274416324
1894	0.9941542885	0.02744162335
1895	0.9941542885	0.02744162335
1896	0.9941542885	0.02743072593
1897	0.9941542885	0.02743071339
1898	0.9941542885	0.02743071095
1899	0.9941542885	0.02743067784
1900	0.9941542885	0.02743063011
1901	0.9941542885	0.02743059551
1902	0.9941542885	0.02743056415
1903	0.9941542885	0.02743056415
1904	0.9941542885	0.02743056117
1905	0.9941542885	0.02743056117
1906	0.9941542885	0.02742122523
1907	0.9941542885	0.02742121657
1908	0.9941542885	0.02742121657
1909	0.9941542885	0.02742120795
1910	0.9941542885	0.02742120347
1911	0.9941542885	0.02742117917
1912	0.9941542885	0.02742117917
1913	0.9941542885	0.02742117917
1914	0.9941542885	0.02742117917
1915	0.9941542885	0.02742115296
1916	0.9941542885	0.02742115296
1917	0.9941542885	0.02742115296
1918	0.9941542885	0.02742115296
1919	0.9941542885	0.02742114436
1920	0.9941542885	0.02742113575
1921	0.9941542885	0.02742113333
1922	0.9941542885	0.02742112615
1923	0.9941542885	0.02742112615
1924	0.9941542885	0.02742112615
1925	0.9941542885	0.02741012167
1926	0.9941542885	0.02741010917
1927	0.9941542885	0.02741010917
1928	0.9941542885	0.02741010694
1929	0.9941542885	0.02741009832
1930	0.9941542885	0.02741009609
1931	0.9941542885	0.02741008414
1932	0.9941542885	0.02741007087
1933	0.9941542885	0.02741007087
1934	0.9941542885	0.02741006195
1935	0.9941542885	0.02741004774
1936	0.9941542885	0.02741004532
1937	0.9941542885	0.02740999294
1938	0.9941542885	0.02740998631
1939	0.9941542885	0.02740997174
1940	0.9941542885	0.02740997174
1941	0.9941542885	0.02740997174
1942	0.9941542885	0.02740997174
1943	0.9941542885	0.02740997174
1944	0.9941542885	0.02740997174
1945	0.9941542885	0.0274099456
1946	0.9941542885	0.02740994383
1947	0.9941542885	0.02740994044
1948	0.9941542885	0.02740993862
1949	0.9941542885	0.02740984385
1950	0.9941542885	0.02740983647
1951	0.9941542885	0.02740983465
1952	0.9941542885	0.02740982755
1953	0.9941542885	0.02740982329
1954	0.9941542885	0.02740979794
1955	0.9941542885	0.02740977899
1956	0.9941542885	0.02740977034
1957	0.9941542885	0.02740977034
1958	0.9941542885	0.02740977034
1959	0.9941542885	0.02740976813
1960	0.9941542885	0.02740975113
1961	0.9941542885	0.02740973702
1962	0.9941542885	0.02740973367
1963	0.9941542885	0.02740972707
1964	0.9941542885	0.02740971748
1965	0.9941542885	0.02740969744
1966	0.9941542885	0.02740968896
1967	0.9941542885	0.02740968035
1968	0.9941542885	0.02740968035
1969	0.9941542885	0.02740968035
1970	0.9941542885	0.02740967441
1971	0.9941542885	0.02740967229
1972	0.9941542885	0.02740966527
1973	0.9941542885	0.02740965933
1974	0.9941542885	0.02740965538
1975	0.9941542885	0.02740965299
1976	0.9941542885	0.02740964936
1977	0.9941542885	0.02740964936
1978	0.9941542885	0.02740959726
1979	0.9941542885	0.02740959726
1980	0.9941542885	0.02740959726
1981	0.9942506708	0.02739873914
1982	0.9942506708	0.02739869799
1983	0.9942506708	0.0273986231
1984	0.9942506708	0.02739861861
1985	0.9942506708	0.0273986164
1986	0.9942506708	0.0273986164
1987	0.9942316169	0.02738306382
1988	0.9942316169	0.02738305699
1989	0.9942316169	0.02738304816
1990	0.9942316169	0.02738301284
1991	0.9942316169	0.02738301063
1992	0.9942316169	0.027382993
1993	0.9942316169	0.02738298299
1994	0.9942316169	0.02738296418
1995	0.9942316169	0.02738296418
1996	0.9942316169	0.02737427179
1997	0.9942316169	0.02735960031
1998	0.9942316169	0.02735960031
1999	0.9942316169	0.02735959653
